UID;Latitude;Longitude;angle
ce936059-0205-4dac-b507-fc7365306024;26.5529020920329;52.81320706383442;0
ce936059-0205-4dac-b507-fc7365306024;26.55291279396506;52.81320058871582;0
ce936059-0205-4dac-b507-fc7365306024;26.55314877606557;52.81290713993763;0
ce936059-0205-4dac-b507-fc7365306024;26.55332585257316;52.81269957641324;0
ce936059-0205-4dac-b507-fc7365306024;26.55350283914854;52.81248724648209;0
ce936059-0205-4dac-b507-fc7365306024;26.55363701799533;52.81232671749984;0
ce936059-0205-4dac-b507-fc7365306024;26.55376571097773;52.81217437234807;0
ce936059-0205-4dac-b507-fc7365306024;26.55387839602802;52.81204630889108;0
ce936059-0205-4dac-b507-fc7365306024;26.55389979989232;52.81202193726408;0
ce936059-0205-4dac-b507-fc7365306024;26.55396149338354;52.81193767078993;0
ce936059-0205-4dac-b507-fc7365306024;26.55404198270516;52.81184683926495;0
ce936059-0205-4dac-b507-fc7365306024;26.5541438758911;52.81173334482484;0
ce936059-0205-4dac-b507-fc7365306024;26.55426726287353;52.81159394991028;0
ce936059-0205-4dac-b507-fc7365306024;26.55436385005949;52.81148045547017;0
ce936059-0205-4dac-b507-fc7365306024;26.55450873083843;52.81131507014898;0
ce936059-0205-4dac-b507-fc7365306024;26.55462132595651;52.81119510059026;0
ce936059-0205-4dac-b507-fc7365306024;26.55472861507461;52.81105570567569;0
ce936059-0205-4dac-b507-fc7365306024;26.55483059819275;52.81093897367628;0
ce936059-0205-4dac-b507-fc7365306024;26.55494319331083;52.81081900411756;0
ce936059-0205-4dac-b507-fc7365306024;26.55508267815759;52.81065361879635;0
ce936059-0205-4dac-b507-fc7365306024;26.55511487388624;52.81063419344052;0
ce936059-0205-4dac-b507-fc7365306024;26.55515246554707;52.8106277183219;0
ce936059-0205-4dac-b507-fc7365306024;26.55517386941137;52.81062124320329;0
ce936059-0205-4dac-b507-fc7365306024;26.55528655446166;52.81060820303387;0
ce936059-0205-4dac-b507-fc7365306024;26.55535625191893;52.81060172791526;0
ce936059-0205-4dac-b507-fc7365306024;26.55540454551191;52.81059849035595;0
ce936059-0205-4dac-b507-fc7365306024;26.55553332842652;52.81059201523733;0
ce936059-0205-4dac-b507-fc7365306024;26.55561372781595;52.81059201523733;0
007b1f2d-5b9f-4ea5-aa40-3443c91a9d8e;26.15718385157156;52.62562566555234;0
007b1f2d-5b9f-4ea5-aa40-3443c91a9d8e;26.15718699919867;52.62566784375553;0
007b1f2d-5b9f-4ea5-aa40-3443c91a9d8e;26.15718457102918;52.62574806328055;0
007b1f2d-5b9f-4ea5-aa40-3443c91a9d8e;26.15718996696137;52.62586812277147;0
007b1f2d-5b9f-4ea5-aa40-3443c91a9d8e;26.15719104614779;52.6259978050081;0
007b1f2d-5b9f-4ea5-aa40-3443c91a9d8e;26.15719770113081;52.62609304321102;0
007b1f2d-5b9f-4ea5-aa40-3443c91a9d8e;26.15720525543586;52.62620653765113;0
007b1f2d-5b9f-4ea5-aa40-3443c91a9d8e;26.15721307953752;52.62635429626057;0
007b1f2d-5b9f-4ea5-aa40-3443c91a9d8e;26.15720777353754;52.62642291453141;0
007b1f2d-5b9f-4ea5-aa40-3443c91a9d8e;26.15723826055434;52.62646023639563;0
007b1f2d-5b9f-4ea5-aa40-3443c91a9d8e;26.15727504282535;52.6264778631074;0
007b1f2d-5b9f-4ea5-aa40-3443c91a9d8e;26.15731227475736;52.62647939195485;0
007b1f2d-5b9f-4ea5-aa40-3443c91a9d8e;26.15736398577405;52.62648146039552;0
007b1f2d-5b9f-4ea5-aa40-3443c91a9d8e;26.15741084045179;52.62648217985315;0
007b1f2d-5b9f-4ea5-aa40-3443c91a9d8e;26.15745032068887;52.6264807409379;0
007b1f2d-5b9f-4ea5-aa40-3443c91a9d8e;26.15747190441758;52.62647966175147;0
6af3c251-f214-4a99-8110-dafbec3bcd14;26.67815228984709;52.72141497300542;0
6af3c251-f214-4a99-8110-dafbec3bcd14;26.67833467235465;52.72141155558171;0
6af3c251-f214-4a99-8110-dafbec3bcd14;26.67841785964237;52.72141164551392;0
6af3c251-f214-4a99-8110-dafbec3bcd14;26.67856265048911;52.72141155558171;0
6af3c251-f214-4a99-8110-dafbec3bcd14;26.67890870960602;52.72141488307322;0
6af3c251-f214-4a99-8110-dafbec3bcd14;26.67927482360419;52.72141236497154;0
6af3c251-f214-4a99-8110-dafbec3bcd14;26.67959129502634;52.72143188025957;0
6af3c251-f214-4a99-8110-dafbec3bcd14;26.67988096665201;52.72143835537819;0
6af3c251-f214-4a99-8110-dafbec3bcd14;26.68012774061688;52.72146443571705;0
6af3c251-f214-4a99-8110-dafbec3bcd14;26.68028332332796;52.72149042612369;0
6af3c251-f214-4a99-8110-dafbec3bcd14;26.68035841671741;52.72153260432687;0
6af3c251-f214-4a99-8110-dafbec3bcd14;26.68030481712446;52.72164636856359;0
6af3c251-f214-4a99-8110-dafbec3bcd14;26.68052470136065;52.72167559652954;0
6af3c251-f214-4a99-8110-dafbec3bcd14;26.68077147532552;52.72168854676676;0
6af3c251-f214-4a99-8110-dafbec3bcd14;26.68100215142606;52.72170806205481;0
6af3c251-f214-4a99-8110-dafbec3bcd14;26.68140981410199;52.72175033019019;0
6af3c251-f214-4a99-8110-dafbec3bcd14;26.68173168145631;52.72176660791892;0
6af3c251-f214-4a99-8110-dafbec3bcd14;26.68192485582822;52.72177955815614;0
6af3c251-f214-4a99-8110-dafbec3bcd14;26.68196235755685;52.72179259832556;0
6af3c251-f214-4a99-8110-dafbec3bcd14;26.68198385135335;52.72182506385082;0
6af3c251-f214-4a99-8110-dafbec3bcd14;26.68198924728553;52.72187380710483;0
6af3c251-f214-4a99-8110-dafbec3bcd14;26.68202396111586;52.72198865052798;0
e0f31c29-945d-48d9-977c-6b406a9eaed7;26.51171296322197;52.61836597840222;0
e0f31c29-945d-48d9-977c-6b406a9eaed7;26.51309800907946;52.61835896369039;0
f68a3ab3-de9b-447b-a9b8-0fae26d2dddc;26.16879535802196;52.63021778369887;0
f68a3ab3-de9b-447b-a9b8-0fae26d2dddc;26.16878951242877;52.63020798108875;0
f68a3ab3-de9b-447b-a9b8-0fae26d2dddc;26.16878222792033;52.63019826841083;0
f68a3ab3-de9b-447b-a9b8-0fae26d2dddc;26.16877161592038;52.63018405912276;0
f68a3ab3-de9b-447b-a9b8-0fae26d2dddc;26.16876846829327;52.63017956251262;0
f68a3ab3-de9b-447b-a9b8-0fae26d2dddc;26.16876091398823;52.630178843055;0
f68a3ab3-de9b-447b-a9b8-0fae26d2dddc;26.16874301747984;52.63018001217363;0
f68a3ab3-de9b-447b-a9b8-0fae26d2dddc;26.1687172069376;52.63018082156346;0
f68a3ab3-de9b-447b-a9b8-0fae26d2dddc;26.16869472388687;52.63018118129227;0
f68a3ab3-de9b-447b-a9b8-0fae26d2dddc;26.1686682838192;52.63018001217363;0
f68a3ab3-de9b-447b-a9b8-0fae26d2dddc;26.16864849873456;52.63018064169906;0
f68a3ab3-de9b-447b-a9b8-0fae26d2dddc;26.16862637541264;52.63018253027531;0
f68a3ab3-de9b-447b-a9b8-0fae26d2dddc;26.16860650039579;52.63018630742784;0
f68a3ab3-de9b-447b-a9b8-0fae26d2dddc;26.16857700263321;52.63019188322442;0
f68a3ab3-de9b-447b-a9b8-0fae26d2dddc;26.16855586856553;52.63019440132611;0
f68a3ab3-de9b-447b-a9b8-0fae26d2dddc;26.16853122714192;52.63019467112271;0
f68a3ab3-de9b-447b-a9b8-0fae26d2dddc;26.16850757497255;52.63019467112271;0
f68a3ab3-de9b-447b-a9b8-0fae26d2dddc;26.16849480459974;52.63019197315663;0
f68a3ab3-de9b-447b-a9b8-0fae26d2dddc;26.16847744768456;52.63018657722445;0
f68a3ab3-de9b-447b-a9b8-0fae26d2dddc;26.16846099009143;52.63018010210584;0
f68a3ab3-de9b-447b-a9b8-0fae26d2dddc;26.16845604382026;52.63017110888553;0
f68a3ab3-de9b-447b-a9b8-0fae26d2dddc;26.16844696066776;52.63016274519067;0
f68a3ab3-de9b-447b-a9b8-0fae26d2dddc;26.16844129493898;52.63015573047883;0
f68a3ab3-de9b-447b-a9b8-0fae26d2dddc;26.16843221178648;52.6301481761738;0
f68a3ab3-de9b-447b-a9b8-0fae26d2dddc;26.16842079039671;52.63014089166536;0
f68a3ab3-de9b-447b-a9b8-0fae26d2dddc;26.16841080792218;52.63013180851286;0
f68a3ab3-de9b-447b-a9b8-0fae26d2dddc;26.16840927907473;52.63012506359763;0
f68a3ab3-de9b-447b-a9b8-0fae26d2dddc;26.16840352341375;52.63011714956378;0
f68a3ab3-de9b-447b-a9b8-0fae26d2dddc;26.16839965632902;52.63010977512315;0
f68a3ab3-de9b-447b-a9b8-0fae26d2dddc;26.16839578924429;52.63010509864858;0
f68a3ab3-de9b-447b-a9b8-0fae26d2dddc;26.16838517724435;52.63010168122487;0
f68a3ab3-de9b-447b-a9b8-0fae26d2dddc;26.16837393571898;52.63009799400456;0
f68a3ab3-de9b-447b-a9b8-0fae26d2dddc;26.1683683599224;52.63009556583508;0
5dc952df-5b5b-415a-9fee-8509c289fb71;26.15670739076038;52.63166263447131;0
5dc952df-5b5b-415a-9fee-8509c289fb71;26.15684435750546;52.63163601453924;0
5dc952df-5b5b-415a-9fee-8509c289fb71;26.15686045536979;52.6316197368105;0
5dc952df-5b5b-415a-9fee-8509c289fb71;26.15684705547155;52.63160507786142;0
5dc952df-5b5b-415a-9fee-8509c289fb71;26.15680955374292;52.6315432045058;0
5dc952df-5b5b-415a-9fee-8509c289fb71;26.15677466004818;52.63148303986203;0
5dc952df-5b5b-415a-9fee-8509c289fb71;26.15673437042127;52.63141954772676;0
5dc952df-5b5b-415a-9fee-8509c289fb71;26.1566834687944;52.63132017264252;0
5dc952df-5b5b-415a-9fee-8509c289fb71;26.15647158852427;52.63093598227155;0
5dc952df-5b5b-415a-9fee-8509c289fb71;26.15640719706697;52.63081880061112;0
5dc952df-5b5b-415a-9fee-8509c289fb71;26.15637230337223;52.63077644254354;0
5dc952df-5b5b-415a-9fee-8509c289fb71;26.15631870377927;52.63076511108596;0
5dc952df-5b5b-415a-9fee-8509c289fb71;26.15623012055938;52.63077482376387;0
5dc952df-5b5b-415a-9fee-8509c289fb71;26.15615772513602;52.63079433905192;0
ce8f502f-e48f-424b-88b8-b6260e3770ff;26.16874202822561;52.63023136346151;0
ce8f502f-e48f-424b-88b8-b6260e3770ff;26.16873924032732;52.63021760383446;0
ce8f502f-e48f-424b-88b8-b6260e3770ff;26.16873177595447;52.63020420393622;0
ce8f502f-e48f-424b-88b8-b6260e3770ff;26.1687232323952;52.6301883758685;0
ce8f502f-e48f-424b-88b8-b6260e3770ff;26.16871990490369;52.63018109136007;0
ce8f502f-e48f-424b-88b8-b6260e3770ff;26.16871190093762;52.63017614508891;0
ce8f502f-e48f-424b-88b8-b6260e3770ff;26.16869112659875;52.63016760152964;0
ce8f502f-e48f-424b-88b8-b6260e3770ff;26.16867520859883;52.63016040695339;0
ce8f502f-e48f-424b-88b8-b6260e3770ff;26.16865479398876;52.63015321237716;0
ce8f502f-e48f-424b-88b8-b6260e3770ff;26.16862502642959;52.63015249291954;0
ce8f502f-e48f-424b-88b8-b6260e3770ff;26.16860470175173;52.63015393183479;0
ce8f502f-e48f-424b-88b8-b6260e3770ff;26.16856809934513;52.63015429156359;0
ce8f502f-e48f-424b-88b8-b6260e3770ff;26.16855406992147;52.63015528081782;0
ce8f502f-e48f-424b-88b8-b6260e3770ff;26.16853311571818;52.63015564054664;0
ce8f502f-e48f-424b-88b8-b6260e3770ff;26.16850946354881;52.63015653986866;0
ce8f502f-e48f-424b-88b8-b6260e3770ff;26.16850325822681;52.63015303251275;0
ce8f502f-e48f-424b-88b8-b6260e3770ff;26.16849435493872;52.6301424205128;0
ce8f502f-e48f-424b-88b8-b6260e3770ff;26.16848365300656;52.63013135885184;0
ce8f502f-e48f-424b-88b8-b6260e3770ff;26.16847304100662;52.63012200590273;0
ce8f502f-e48f-424b-88b8-b6260e3770ff;26.1684420143966;52.63010563824181;0
ce8f502f-e48f-424b-88b8-b6260e3770ff;26.16843311110851;52.63009997251302;0
ce8f502f-e48f-424b-88b8-b6260e3770ff;26.1684142253459;52.63008693234359;0
ce8f502f-e48f-424b-88b8-b6260e3770ff;26.168393001346;52.63006840630978;0
ce8f502f-e48f-424b-88b8-b6260e3770ff;26.16837429544779;52.63005410708952;0
ce8f502f-e48f-424b-88b8-b6260e3770ff;26.1683530714479;52.63003459180148;0
ce8f502f-e48f-424b-88b8-b6260e3770ff;26.1683411104649;52.63002227108967;0
480131ac-97f7-4fd3-9d8a-275ce35453fa;26.15811204183811;52.62861995824923;0
480131ac-97f7-4fd3-9d8a-275ce35453fa;26.15799701855054;52.6270679982231;0
5c909f2e-832e-4483-8cb6-c1624989d041;26.16540032742877;52.6281507819465;0
5c909f2e-832e-4483-8cb6-c1624989d041;26.16521039061616;52.62818414679379;0
5c909f2e-832e-4483-8cb6-c1624989d041;26.16516947146382;52.6281141795399;0
5c909f2e-832e-4483-8cb6-c1624989d041;26.16511146519293;52.62801237628617;0
5c909f2e-832e-4483-8cb6-c1624989d041;26.16508664390491;52.62794070032043;0
5c909f2e-832e-4483-8cb6-c1624989d041;26.16507810034564;52.62789789259183;0
5c909f2e-832e-4483-8cb6-c1624989d041;26.16504239726107;52.6278635384903;0
5c909f2e-832e-4483-8cb6-c1624989d041;26.16500633444769;52.62783529977858;0
5c909f2e-832e-4483-8cb6-c1624989d041;26.16489544804146;52.62781200733803;0
5c909f2e-832e-4483-8cb6-c1624989d041;26.16471783194066;52.62778511760933;0
5c909f2e-832e-4483-8cb6-c1624989d041;26.16464049024613;52.62777216737211;0
5c909f2e-832e-4483-8cb6-c1624989d041;26.1644714177046;52.62776119564337;0
5c909f2e-832e-4483-8cb6-c1624989d041;26.16436817553562;52.62769329683015;0
5c909f2e-832e-4483-8cb6-c1624989d041;26.1640035903849;52.62775184269426;0
5c909f2e-832e-4483-8cb6-c1624989d041;26.16371068119993;52.62780184499909;0
5c909f2e-832e-4483-8cb6-c1624989d041;26.16341282574379;52.62785049832087;0
5c909f2e-832e-4483-8cb6-c1624989d041;26.16298834574592;52.62790994350702;0
5c909f2e-832e-4483-8cb6-c1624989d041;26.16244263713848;52.62799618848965;0
5c909f2e-832e-4483-8cb6-c1624989d041;26.16182075595514;52.62809682262473;0
5c909f2e-832e-4483-8cb6-c1624989d041;26.16126992121214;52.62817443411587;0
5c909f2e-832e-4483-8cb6-c1624989d041;26.16083887616345;52.62825006709855;0
5c909f2e-832e-4483-8cb6-c1624989d041;26.16049866263972;52.62831544781008;0
5c909f2e-832e-4483-8cb6-c1624989d041;26.16059533975789;52.62859792485951;0
5c909f2e-832e-4483-8cb6-c1624989d041;26.1605924619274;52.6286401929949;0
5c909f2e-832e-4483-8cb6-c1624989d041;26.16056530240211;52.62867562628285;0
5c909f2e-832e-4483-8cb6-c1624989d041;26.16051826785997;52.6286981992658;0
5c909f2e-832e-4483-8cb6-c1624989d041;26.16045900253823;52.62871375753691;0
5c909f2e-832e-4483-8cb6-c1624989d041;26.16033192833547;52.62871735482501;0
5c909f2e-832e-4483-8cb6-c1624989d041;26.16002346087939;52.62874136672321;0
5c909f2e-832e-4483-8cb6-c1624989d041;26.15988478542246;52.62875242838416;0
5c909f2e-832e-4483-8cb6-c1624989d041;26.15969287010139;52.62875557601127;0
5c909f2e-832e-4483-8cb6-c1624989d041;26.15949654810237;52.62876465916376;0
5c909f2e-832e-4483-8cb6-c1624989d041;26.15920417851061;52.62877536109591;0
5c909f2e-832e-4483-8cb6-c1624989d041;26.15909922762978;52.62878876099415;0
5c909f2e-832e-4483-8cb6-c1624989d041;26.15898870095236;52.62878624289248;0
5c909f2e-832e-4483-8cb6-c1624989d041;26.15888078230883;52.62878804153652;0
5c909f2e-832e-4483-8cb6-c1624989d041;26.15877484217377;52.62877958790946;0
5c909f2e-832e-4483-8cb6-c1624989d041;26.15866431549636;52.62877706980778;0
